full and in at middle stump. Pushed to mid-on's right off the front foot
"shapes to sweep even before the ball is bowled, but the ball is there for the lap shot, slow in pace on middle"
"premeditated sweep again, slow in pace and outside off from Kuldeep but again the pace of it allows him to go through with the shot even though he had to fetch it from way outside off"
"slow and full on middle, another lap sweep from Latham, played quite fine"
"full on middle, pushed down the ground"
"length outside off, quicker, punched straight to cover"
"tossed up and full on middle, defended back to the bowler"
"length outside off, bit of width, cut away to third-man"
"length, angling away, steered straight to point"
"short ball, Latham rocks back and tries to control the pull by coming down on it but is early into the stroke, gets an inside edge onto his body"
"length, down the legside"
length on off and nearly scoops a return catch to Shami. Turned the face too soon as he looked to nudge to midwicket
<strong>snorter!</strong> Short ball hurries on to Latham and has him fending awkwardly
"length on off, defended"
"tossed up on middle, pushed to long-off"
"tossed up on off, defended off the frontfoot"
"length outside off, turning away, Latham pushes it to deep cover"
"length on middle, it was the googly, Taylor watches it closely off the pitch and pushes it to point"
"full on leg stump and this time the sweep wasn't premeditated and he gets a bit more on it to finally earn a boundary. Would have been a massive appeal had he missed, however"
"full outside off, defended"
"length outside off, cut away to third-man as he had at the beginning of last over"
"short ball, not as well directed as the last one, doesn't rise as much either and tucked away to fine-leg with ease"
"length outside off, that upright seam helps Shami get a bit of movement even into the 25th over, Taylor is beaten all ends"
"full on middle, Taylor pushes it to mid-on and they scamper a single"
"slower ball, angled away, defended to point"
"length outside off, driven to the right of mid-off for a single"
"short outside off, rocks back and drags it to long-on using his wrists"
"length outside off, it was slightly quicker, induced a dangerous cut from Taylor but gets his bat down in time"
"googly outside off, watched closely and defended to point, Taylor took off immediately, bit of hesitation but they make it comfortably"
"short outside off, rocks back and pulls to deep midwicket"
"full on middle, closes the face and nudges it down to fine-leg"
"full on off, defended with soft hands"
"short ball, too high and he watches it over his head"
"length outside off, delicately steered to the right of thrid-man and fine enough to beat him comfortably"
"length on middle, defended to the right of the bowler"
"length on middle, kept a tad low, Taylor crouches and pushes it to midwicket"
"length outside off, out comes the favourite cut shot, wide of the diving point fielder and down to third-man for a couple"
"short, rocks back and hammers a pull in front of square to bring up the fifty-run stand in style"
"short again, misdirected down the leg side, Taylor helps it along to fine-leg."
"length on middle, pushed to long-off"
"full on middle, pushed to long-on"
"length on middle, nudged through midwicket"
"length outside off, the trademark round-arm delivery, delicately cut down to deep point"
"tossed up, took forever to get to the batsman, 69kmph, defended with soft hands and they scamper a single"
"length on middle, pushed to midwicket"
"length outside off, steered down to third-man"
"slower ball, down the leg side, Latham watches it into the keeper's gloves"
"length, angling in, tucked away to fine-leg"
"length, angling in, tucked away to fine-leg"
""
"length and on the pads, flicked down to deep squareleg"
"massive appeal<strong></strong> as Taylor plays all around that slower ball on off, umpire turns it down, and amid the chaos there's a direct hit at the striker's end. India review but it was umpires call as the ball was only just clipping the top of off"
"length on off, defended to cover"
"length on off, defended back"
length and down the leg side
"length outside off, Taylor rocks back for the cut but has no bounce to work with"
"tossed up on off, carefully defended off the front foot"
"length, drifting down, uses the depth of the crease to nudge it to deep squareleg"
"tossed up, pushed to midwicket, who fumbles, and there is a slight hesitation but they decide against the run"
"full on off, pushed through cover"
"length on middle, swept fine"
"length on middle, spins sharply back in, Taylor nudges it wide enough off the leg slip"
"full on off, defended back to the bowler"
"full outside off, Latham drags it to deep squareleg with a controlled sweep"
"full on off, pushed to long-off"
"full on middle, pushed to midwicket"
"slow in pace, full outside off, another fine, premeditated sweep"
short outside off and finally Taylor gets the cut away between point and cover
"length outside off, Taylor cuts again, this time played it much later than the previous shot and as a result it goes behind square, past point's right and that's <b>Taylor's fifty</b>"
"full on off, defended"
"length on off, defended to cover"
"round-arm, on the legs but no bounce to work with"
"length at middle stump, looks to drive through cover, gets it off the inside half"
"tossed up at off stump, gets to the pitch and flicks to deep midwicket"
"googly at a length on off stump, pushed to extra cover on the front foot"
"<B>throw is wide</b> and Taylor survives. Length at leg stump, tapped to midwicket's right. Taylor turns in slow-mo as Latham sends him back but the fielder is off balance and can't get this throw over the stumps"
"full toss on leg stump, flicked to deep square"
"full on off stump, driven to long-off"
"length at leg stump, flicked to deep midwicket"
"length on off stump, blocked on the front foot"
<b>well placed.</b> And lovely patience on that too. Short of a length just outside off. Turning away. He gets deep in the crease and chops this late past slip
"length on off stump, blocked on the front foot"
"length outside off, taps it to point's right. He's not quick getting across to it and sweeper has to clean up as they steal the second"
length and skidding on. Punched to sweeper cover
"length outside off, punched to long-off with the turn"
"full on off stump, driven to long-off"
"length on leg stump, poked to square leg off the front foot"
"length on off stump, gets back in the crease and defends into the turf"
"short of a length just outside off, sliced to short third"
"full on middle stump, under-edges a sweep to short fine"
"length at middle stump, sweeps to deep square"
"full on off stump, driven to long-off"
"<b>swats it over deep backward square.</b> Full loopy ball. Steps out, turns it into a full toss and helps himself"
"length at off stump, defended off the back foot"
"length at off stump, steps out and drives to long-on"
"length outside off, drives to sweeper's right"
"length on leg stump, flicked to midwicket off the back foot"
"length outside off, steps out and pokes to extra cover"
"length on middle stump, steps out and flicks to long-on"
<b>past point</b> and four. Overpitched outside off. Stays leg side of it and chops on it late. Slips past Dhawan as he tries to get down to his left
"googly. Beats him. Length at off stump, past the outside edge on the front foot"
"googly at a length on off stump, blocked on the front foot"
"length at leg stump, steps out, meets on the full, and flicks to deep square's right to <b>bring up his fifty</b>"
"length on leg stump, flicks to short fine"
"<b>flicked straight to deep midwicket.</b> Latham might have had the wind against him, but in any case, that wasn't wide enough of Rayudu to make him work for it. It's lobbed up slow on leg stump. He steps out and clips uppishly but can't get his wrists around this aggressively enough. Lobs up, stops a little as it climbs, and lands in Rayudu's hands some ten yards inside"
"short of a length outside off, cut to sweeper cover"
"full on middle stump, flicked to long-on"
"length at middle stump, dropped into the covers with soft hands. <b>Direct hit</b> and Kohli thinks that's out as the umpire sends it. Raises the finger too, to assert that. Dead wrong. The third umpire takes one look. Nicholls has his bat grounded. Great work from Kohli, though. Swooped down on that and got the underarm flick out"
"<b>another direct hit</b> and there's no appeal this time. Short of a length just outside off, dropped to point's left with soft hands"
"length on middle stump, pushed to midwicket off the inside half"
"length and in at leg stump, poked to midwicket off the back foot"
"short of a length just outside off, dropped into the covers with soft hands"
"length and in at off stump, flicked to deep square off the back foot"
<b>thick edge</b> and beats third man to the left! Short of a length just outside off. Short enough for him to whip at this. Not wide enough for the cut. But those are welcome runs
"short of a length at off stump, pulled to short midwicket"
<b>superbly stopped by Dhawan</b> but they'll get four anyway with the overthrows! Unless Pandya has got Taylor at the striker's end with a relay throw...no he hasn't. Safe. Length ball wide outside off. Slapped ferociously on the up to sweeper's left. Dhawan with big leap to get his hand behind that. Throws it on the bounce to the bowler whose direct hit ricochets past Karthik
"<b> a glove on that</b> and Karthik's got it down leg. Might have been a slower ball, this bouncer. Nicholls inside the line and in position for the hook, but that seems to come towards his body off the pitch. Lobbed harmlessly to the keeper"
"length on off stump, blocked on the front foot"
""
"short ball across the corridor, left alone"
"length ball just outisde off, dropped into the point region with soft hands. That was a slower ball."
"length on off stump, looks to push off the back foot. Inside edge onto boot"
"length and just outside off, pushed to cover's right off the back foot"
"length outside off, opens the face and pokes this to backward point's left"
"length at off stump, punched to mid-on off the back foot"
"length at off stump, tapped to mid-on with the angle"
"short of a length outside off, chopped to third man"
"slower ball at a length, down leg side. Looks to pull, beaten"
"floated up, full and wide outside off. Driven to sweeper's left"
"<b>takes one to his left now</b>, does Karthik. short and wide outside off. There for the cut. He plays it. But he's late on it. A fair deflection off a thin edge. DK skips swiftly to his left to get behind it"
"bouncer at a middle stump line, ducks under it"
length and down leg side. Stands tall and tickles it to fine leg's right
"short and wide outside off, cut to sweeper's right"
length and just outside off. Hangs the bat inside the line and is beaten
"length at off stump, defended to point"
"<b>misjudged</b> by Dhawan at sweeper cover, and Bracewell  picks up four. Short and wide outside off. Jumps up to cover the bounce and unleashes an upper cut. Dhawan runs in and to his left and dives at an awkward angle with his left-arm outstretched. Might have had a chance to stop that if he had moved horizontally"
"length outside off, tapped to cover"
"short of a length at off, tapped to point"
"short of a length outside off, chopped to third man"
"length at off stump, blocked on the front foot"
"length on off stump, driven firmly to mid-off. Takes off the single immediately and seems to have made it. It's been sent upstairs. Direct hit from the fielder...and yes, Bracewell slides the bat in nicely"
"length and down leg side. Shuffles, lines up, nudges it fine. No one getting close to that"
"length at off stump, dropped into the point region with soft hands"
short and just outside off. Pulled along the turf to deep square
"length on leg stump, flicked to long-on"
"length and down leg side, beaten"
"full slower ball outside off. Sets up to slog this, but is forced to adjust because of the change in pace. Forced to drop this into the pitch"
"<B>sliced</b> and down to the fine leg boundary. The famous Taylor slog sweep against the pacer - it was attempted. Looked more like a Boult shot in the end. Slower ball gets him again. Length at off, and he is through it early"
"length on middle stump, flicked to midwicket"
"slower ball at a length outside off, sliced to third man"
"slower ball at a length on off stump, flicked to deep midwicket"
slower ball at a length just outside off. Dabbed down to third man
"<b>nudges it straight to the keeper.</b> But he's reviewed it. Bat was close to pad and possibly connected with the pad at the same time as he got this edge. Because there's no real reason to review this otherwise. It's at a length, just outside off. Thick edge straight to the keeper as he tried to guide it down to third man. New Zealand lose their review. Falls short of the hunded by seven runs, and now NZ have 29 balls with Bracewell and the tail."
short ball down leg side. Looks to pull. Awkward position. Gloves it towards fine leg
"slower ball at a length outside off, slapped straight to extra cover on the bounce"
"full on off stump, tapped to mid-off on the up"
slower ball at a length just outside off. Looks to dab this down to third man. Beaten on the outside ede
"full and just outside off. Looks to drive to sweeper cover, gets it off the inside half to long-on"
"length at off stump, defended into the off side"
"slower ball, at a length and wide outside off. Looks to drill this through the covers. Beaten"
"slower ball at a length outside off, nudged to third man"
"yorker at leg stump, jammed to midwicket"
bouncer outside off. Gets under it and tries to ramp to third man. Beaten
slower ball at a length on middle stump. Turns it into the leg side with soft hands
"yorker at leg stump, jammed down to long-on"
"low full toss at off stump, tapped to mid-off"
slower short ball wide outside off. Backs away and swings at it. Beaten
"<b>whack!</b> Sweet sounding, average looking slog. My gosh did he connect on that. Short ball up at middle stump and he pumps if over the midwicket boundary with the back leg static, the front leg in the leg side, and the ego glittering"
"<b>dropped!</b> Yikes, Kohli makes a proper mess of this. Slower length ball at leg stump. Into it early as he looks to go into the off side. Chips up for Kohli who overruns from long-on and is falling backwards as he drops with a reverse-cup"
"yorker at leg stump, jammed back to the bowler"
"<b>takes it this time.</b> Length ball at middle stump. Ish gets some bat on this slog as well, but there's no elevation. Like a training hit out at Kohli, who takes a couple of steps in and takes this at waist height"
<b>oh dear.</b> Poor judgement from Bracewell. Short of a length ball at off stump. Boult with the legs scattered as he tries to stab into the off side. Gets it into the leg side off the inside edge. To Kohli's left at short midwicket. Bracewell runs down blindly. Kohli has a walk and takes off the bails
slower all at a length outside off. Clears the front leg and swings at it. Thick outside edge to third man's left
"full toss outside off, late punch into the turf. Bounces over the bowler"
"slower ball at a length outside off, gets the back foot across and clubs this to long-on. Off the toe-end"
"length outside off, slugged down to long-on"
"<b>taken by short third</b> just behind the keeper. Slower ball at a length outside off. Walks into the leg side and heaves from under it. Slices it high and DK gets out of the way for Shami to stride across to his left. Once again, New Zealand don't bat out their overs"
"full on middle, tentative push gets Rohit a single off an inside edge down to fine-leg"
"length on middle, defended back to the bowler from the crease"
"length, angled in, defended to mid-on"
"length on off, defended with angled bat to cover"
"full outside off, slight away movement, pushed through the covers"
"full on middle, inside edge onto the pod, stifled appeal"
"length on off, defended off the backfoot"
""
"full on off, draws Rohit forward, away movement, tentative footwork but the edge falls shorts off first slip"
"full on off, no swing this time and Dhawan caresses it through the covers"
"short outside off, just opens the face off the bat to find the gap between point and cover and it races to the fence"
"full on middle, bit of swing back into Dhawan, but he turns the face and times it superbly past mid-on's left, who was teased all the way down to the boundary but never had a chance"
"full on off, defended to cover"
"length on middle, squares him up but the edge goes down the third-man all along the ground"
"length outside off, extra bounce as Dhawan throws his hands at it and is beaten comprehensively"
"full on off, pushed to mid-off"
"length outside off, pushed to cover without much movement off the feet"
"length on off, pushed to point with an open face"
"full on middle, turns it away to midwicket"
full on the pads and flicked gently past midwicket but races to the fence
"length on middle, defended to mid-on"
"length, angled in, Rohit pushes it between midwicket and mid-on for a run"
"length, angled in, tucked away to midwicket"
"short outside off and that was asking to be hit just where it was, punched between point and cover"
"length, angled away, extra bounce, Rohit watches it carefully and decides to leave at the last instant"
"length on middle, hint of movement back but comfortably defended off the front foot to mid-on"
"length, angled in from round the wicket, gets a thick inside edge to squareleg"
"<strong>snorter!</strong>. That was quick, banged in on a length and reared disconcertingly on Dhawan, who gloved it with both feet off the ground, but just over the keeper's outstretched hands. Lucky"
"length outside off, attempted cut, but it keeps a little low and he is beaten on the inside edge"
"length on the stumps, keeps low again, he was shaping for the cut again but decided against it, adjusting late to the variable bounce"
"length outside off, bit of bounce, 140kmph, left alone"
"length on off, defended to cover"
"length on off, punched off the backfoot to mid-off"
"short ball, quick one, Rohit is late on the hook and beaten. Well directed"
"length on off, Rohit defends it to point"
"full outside off, driven to cover-point"
"length on off, defended to point"
"full on off, crunched off the frontfoot but straight to mid-off, who is pretty wide"
"full on middle, defended back off the front foot"
"short ball, well outside off, too wide to tempt Dhawan"
"slower ball on off, Dhawan picks it and defends it off the frontfoot"
"another slower ball, curved away ever so slightly and Dhawan chased it but found the gap through the covers and the timing took it to the fence"
"length on off, defended to point"
"length on off, defended to cover"
"short on off, opens the face and steers it to third-man"
"short outside off, cut away aerially to the right of point, down to third man"
"length outside off, flashes and gets a bottom edge down to third-man"
"full on the pads, tucked away beautifully but finds deep squareleg"
"length on off, defended to point"
"length outside off, bit of away movement, Dhawan feels for it without moving his feet and offers a simple catch to Ross Taylor at first slip"
"beauty first up! Length on middle, extra bounce and movement away, squaring Kohli up"
"poor follow up, on the pads, flicked but straight to squareleg"
"length outside off, left alone"
"length, angling away, left alone, wicket maiden"
full on the pads and it releases the pressure built over the last few overs as the leg glance earns Rohit a four
"length on off, punched to mid-off"
"overpitched on middle, pushed straight to mid-on"
"length outside off, pushed to cover"
"length outside off, steered to third-man"
"full on off, and Kohli showcases the prefect forward defence"
"length outside off, Rohit watches is into the keeper's gloves"
"length on off, turned using his wrists to the right of the bowler"
"short ball, early into the pull as it was a slower ball"
"short again, pulled behind square, all along the ground"
"length on the pads, tucked away to fine-leg"
"length on off, punched to cover-point"
"full outside off, driven to deep cover"
"full outside off, lunges forward and pushes it to mid-off"
"tossed up on middle, pushed to long-on"
floated up outside off pushed through the covers
"length outside off, slow in pace, pushed past point with an open face"
"full on off, opens the face to find the gap through covers again"
"length outside off, steered between point and cover-point"
"short outside off, Kohli crunches it off the backfoot through point"
"wide off the crease, angled in, Kohli opens the face to steer it to third-man but finds point"
"length outside off, another backfoot punch, this time straighter through covers"
on the pads and flicked down the fine-leg
"length outside off, cut away to third-man"
"tossed up on off, defended to point"
"tossed up outside off, drawing Rohit forward and the turn beats him"
"tossed up, Rohit knows what's coming, skips down the wicket and launches Santner straight down the ground"
"shorter this time, uses the depth of the crease and his wrists to tuck it away to the right of midwicket"
"length on middle, pushed to midwicket"
"full on off, driven to long-off"
"length outside off, steered to point"
"length, angled in, Kohli flicks it to the right of mid-on, who does well to put in a timely dive"
"length on off, defended to cover"
"length outside off, steered down to third-man"
"length, into the body, tucked away somewhat awkwardly to deep squareleg"
"short, Rohit is always happy to pull, almost compulsively, but gets an inside edge back onto the thigh pad"
"short outside off, cut past the right of point, cut off on the boundary"
"length on off, quicker, defended to point"
"full outside off, opens the face and gets it past the right of point"
"slower, shorter, outside off, Kohli opens the face to get it past short third-man but can't"
"quicker outside off, beaten on the front foot"
"length on middle, pushed past the bowler's right off the backfoot"
"short outside off, steered to point"
"length outside off, defended to point"
"length on off, quicker, pushed past the bowler's right, down to long-on"
"length outside off, pushed to cover"
"full on middle, pushed to long-off"
"quicker one on middle, pushed to long-on"
"length, angled in, nearly did Kohli for length as he played back but got his bat down in time"
"full on middle, defended back"
"length outside off, pushed to deep cover"
"full on off, pushed to cover"
"short outside off, punched to deep cover"
"short outside off, gets away with it as Kohli cuts straight to cover-point"
"<b>beats the inside edge.</b> Googly, at a length and wide outside off. Dips quickly as Rohit looks to drive with a huge gap between bat and body"
"length ball sliding outside off, gets down on one knee and paddles this fine of short fine"
"short of a length just outside off, punched to sweeper's right"
"full on leg stump, gets forward and pokes to long-on"
"overpitched outside off, driven with the turn to sweeper cover"
"full toss on middle stump, tapped to long-on"
"short of a length on middle stump, tapped to the bowler's right towards long-on"
"length at off stump, jabbed into the covers on the up"
short of a length and angled in at off stump. Chopped to short third
"length on off stump, blocked on the front foot"
"<b>drags it</b> to deep square's left. Not in full control there. Length ball at middle stump. Reaches out, doesn't quite get low for the sweep. In the end he's sort of shut his eyes and wafted in front of the body. It's off the inside half. But there's no deep midwicket and so he is safe attempting this"
"length on middle stump, punched to long-on with the angle"
"full on leg stump, flicked to midwicket"
"short ball, sliding at off stump. Kohli on the back foot quickly, gets the legs out of the way and lifts this pull over midwicket"
"short of a length on off stump, punched to sweeper off the back foot"
"low full toss outside off, swept out to deep square"
"length at off stump, defended off the back foot"
googly at a length just outside off. Allows it to come on and opens the face late to get this fine of short third. Expertly done
"length at off stump, tapped into the off side"
"<b>oh good ball.</B> Length and cutting in sharply to climb over middle stump. Kohli wants to drive through the line through the off side. Latham, ironically, with a mistake. Doesn't gather that cleanly as it dips to his left"
"short of a length outside off, punched to point off the back foot"
short ball rising up at middle stump. Slow-ish pitch. Slower ball. Rohit has so much time to plant the front leg out and tonk this over midwicket
"bouncer dug in too short, left alone"
"short of a length just outside off, stabbed to third man off the back foot"
"short of a length outside off, guides to third man with an open face"
"length outside off, driven with the turn to sweeper's left"
"length outside off, driven to sweeper with the turn"
"tossed up outside off, drilled firmly to sweeper's right off the front foot"
"full on leg stump, driven to long-on and <b>it's another ODI fifty</b>"
"length outside off, driven to sweeper's right"
"short and wide outside off, cut to sweeper"
"length and slanted outside off, driven on the up, straight to extra cover"
"short of a length at leg stump. Looks to flick, cops it on the back thigh"
"<b>exposes the stumps</b> and guides this straight to point. Full and up at middle stump, slices it straight to the fielder"
<b>see ya.</b> The majesty of the Rohit Sharma pull. Short at leg stump. Gets his weight on the front foot and springs up as it gets big on him. Slots it over square leg
"bouncer slanted across the corridor, beaten on the upper cut"
"short outside off, lifts the cut to sweeper"
short of a length outside off. Opens the face and gets it past the keeper
"length on off stump, driven to sweeper off the front foot"
"length at middle stump, defended into the turf on the leg side"
"length on off stump, blocked on the front foot"
"length on off stump, blocked on the front foot"
"short of a length just outside off, hurried punch to mid-off"
"full on middle stump, flicked with the angle to long-on"
"short ball at leg stump, defended into the leg side"
"<b>nothing wobbly about this ball</b>, a mean bouncer up at the helmet. Kohli slashing hurriedly under it. Not completely in balance. Top edge clears fine comfortably though"
"short of a length into the body, misses as he looks to flick and cops that on the thigh guard"
"length at middle stump, whipped to midwicket off the back foot"
"short at leg stump, shovels it down to fine leg off the inside half and that is yet another <b>100 stand</b> between a pair from India's top three"
bouncer. Too short and down leg. Left alone
"short at leg stump, hurries onto him as he goes for the pull. Drags it to deep square's left with a slice"
"short at middle stump, punched to long-on off the back foot. <b>49th ODI fifty for Kohli</b> with that"
"length at leg stump, tapped to long-on off the back foot"
"short of a length just outside off, opens the face and runs it to short third"
"short of a length just outside off, beaten on the outside edge as he looks to run this down"
"length at middle stump, punched to long-on off the back foot"
"length outside off, beaten on the drive away from his body"
"bouncer in the channel, backs into the leg side, lets it go"
"length on leg stump, flicked straight to midwicket"
<b>uppish</b> but past Ferguson and into the boundary. Length outside off. No feet as he pokes at this. It's rising as he drives. But mid-off is wide and all he had to do was beat the bowler
"short and wide outside off, cut to sweeper cover"
bouncer. Too short. Doesn't even need to duck to let that go
"overpitched outside off, driven firmly to mid-off"
"full and wide outside off. Reaches out to drive, beaten on the under-edge"
"length at middle, wants to drive to long-off. It slides on and gets the inside of the bat. It rolls back to the bowler"
"length on off stump, driven to extra cover"
"length at middle stump, slow through the air. Another drag across the line, out to deep square"
"length on off stump, pushed to short third off the thick edge"
